
5825327,NORFOLK TUG COMPANY,"508A EAST INDIAN RIVER ROAD
NORFOLK, Virginia 23523
UNITED STATES",Primary Place of Business,Other
5825327,NUSTAR ENERGY LP,"841 PALOMA
WILMINGTON, California 90744
UNITED STATES",Primary Place of Business,Other
5825327,STEVENS TOWING COMPANY INC,"4170 HIGHWAY 165
YONGES ISLAND, South Carolina 29449
UNITED STATES",Primary Place of Business,Other
5825327,U.S. ARMY CORPS OF ENGINEERS,"803 FRONT STREET
NORFOLK, Virginia 23510-1097
UNITED STATES",Primary Place of Business,Other
5825327,U.S. FACILITIES,"2509 Reservation Road
Chesapeake, Virginia 23322
UNITED STATES",Primary,Other
5825452,OCCUPATIONAL MEDICAL PHYSICIAN,"2201 Greentree North
Clarksville, Indiana 47129
UNITED STATES",Mailing,Other
5825452,WALSH CONSTRUCTION COMPANY,"100 Witherspoon Street
Louisville, Kentucky 40202
UNITED STATES",Primary,Subject of Investigation
5825452,Walsh-Vinci Construction,"1302 Port Road
Jeffersonville, IN 47130",Work,Subject of Investigation
5827014,"KIRBY INLAND MARINE, LP","55 WAUGH DRIVE SUITE 1000
HOUSTON, Texas 77007
UNITED STATES",Primary Place of Business,Other
5828590,GENESIS MARINE LLC,"919 MILAM STREET SUITE 2100
HOUSTON, Texas 77002
UNITED STATES",Primary Place of Business,Other
5829048,INGRAM BARGE COMPANY,"4400 HARDING RD
NASHVILLE, Tennessee 37205
UNITED STATES",Mailing,Subject of Investigation
5831508,PINE BLUFF SAND & GRAVEL COMPANY,"Post Office Box 8672     
2924 N. Bolton Street
ALEXANDRIA, Louisiana 71306
UNITED STATES",Primary Place of Business,Other
5833582,C&R CONTRACTORS,"1100 David Dr
Morgan City, Louisiana 70380
UNITED STATES",Primary Place of Business,Subject of Investigation
5837376,AMERICAN RIVER TRANSPORTATION CO,"4528 S BROADWAY 
 PO BOX 2889
ST LOUIS, Missouri 63111
UNITED STATES",Primary Place of Business,Other
5839046,CROUNSE,"200 Commerce ST
Maysville, Kentucky 41056
UNITED STATES",Mailing,Other
5840075,MARINE LEASING COMPANY,"ONE CANAL PLACE          
SUITE 2400
NEW ORLEANS, Louisiana 70130
UNITED STATES",Primary Place of Business,Other
5840075,SEA CREST LLC,"1345 AVENUE OF THE AMERICAS 2ND FLOOR
New York, New York 10022
UNITED STATES",Primary Place of Business,Other
5848323,SEASPAN CORPORATION,"UNIT 2, 7/F, BUPA CENTRE,
141 CONNAUGTH ROAD WEST
HONG KONG
CHINA",Primary,Subject of Investigation
5851729,ARMY CORP OF ENGINEERS,"4155 EAST CLAY STREET
VICKSBURG, Mississippi 39180
UNITED STATES",Primary Place of Business,Other
5852833,MARQUETTE TRANSPORTATION COMPANY LLC,"150 BALLARD CIRCLE
PADUCAH, Kentucky 42001
UNITED STATES",Primary Place of Business,Other
5852847,MARQUETTE TRANSPORTATION COMPANY LLC,"150 BALLARD CIRCLE
PADUCAH, Kentucky 42001
UNITED STATES",Primary Place of Business,Other
5854941,CSX NATIONAL CORPORATE HQ,"CSX  TRANSPORTATION, INC.                    
500 WATER STREET, J150
JACKSONVILLE, Florida 32202
UNITED STATES",Primary Place of Business,Other
5855125,MARQUETTE TRANSPORTATION COMPANY  INC,"150 BALLARD CIRCLE
Paducah, Kentucky 42001
UNITED STATES",Primary Place of Business,Other
5856958,MARQUETTE TRANSPORTATION COMPANY LLC,"150 BALLARD CIRCLE
PADUCAH, Kentucky 42001
UNITED STATES",Primary Place of Business,Other
5859353,INGRAM BARGE COMPANY,"1000 south 3rd st
Paducah, Kentucky 42002
UNITED STATES",Primary,Other
5859627,SCF WAXLER BARGE LINE LLC,"727 NORTH FIRST STREET
SUITE 600
ST LOUIS, Missouri 63102
UNITED STATES",Primary Place of Business,Other
5862701,CITY OF CHESAPEAKE,"P.O. BOX 15225
CHESAPEAKE, Virginia 23320-0225
UNITED STATES",Primary Place of Business,Other
5862701,INTRACOASTAL MARINE INC,"500 Barnes Road
Chesapeake, Virginia 23324
UNITED STATES",Primary,Other
5862701,LANGENFELDER MARINE INC,"400 PIER AVENUE
STEVENSVILLE, Maryland 21666
UNITED STATES",Primary Place of Business,Other
5862701,TOWN POINT TUG & BARGE INC,"1308 SLOOP POINT
VIRGINIA BEACH, Virginia 23454
UNITED STATES",Primary Place of Business,Other
5865570,"SUPERIOR MARINE WAYS, INC","5852 COUNTY RD 1         
PO BOX 519
South Point, Ohio 45680-0519
UNITED STATES",Primary Place of Business,Other
5865835,MARQUETTE TRANSPORTATION COMPANY  INC,"150 BALLARD CIRCLE
Paducah, Kentucky 42001
UNITED STATES",Primary Place of Business,Subject of Investigation
5868760,TRAWLER CAPT  ALFRED INC,"183 Mayo Road
PO BOX 100
HOBUCKEN, North Carolina 28537
UNITED STATES",Primary Place of Business,Other
5869528,MARQUETTE TRANSPORTATION COMPANY GULF INLAND LLC,"5525 Mounes Street
Harahan, Louisiana 70123
UNITED STATES",Primary,Other
5870343,BEYEL BROTHERS INC,"550 CIDCO ROAD
COCOA, Florida 32926-5810
UNITED STATES",Primary Place of Business,Other
5875630,SETTOON CONSTRUCTION INC,"1081 HWY 70 
PO BOX 520
PIERRE PART, Louisiana 70339
UNITED STATES",Primary Place of Business,Other
5877043,AMERICAN COMMERCIAL MARINE SER CO,"730 EAST DAVIS STREET    
P O BOX 730
ST LOUIS, Missouri 63111
UNITED STATES",Primary Place of Business,Subject of Investigation
5882070,ILLINOIS MARINE TOWING INC,"23213 S YOUNGS ROAD
CHANNAHON, Illinois 60410
UNITED STATES",Primary Place of Business,Other
5893043,SHORELINE MARINE COMPANY,"474 N LAKE SHORE DR SUITE 3511
CHICAGO, Illinois 60611
UNITED STATES",Primary Place of Business,Other
5895287,AMERICAN RIVER TRANSPORTATION CO,"4528 SOUTH BROADWAY
PO BOX 2889
SAINT LOUIS, Missouri 63111
UNITED STATES",Primary Place of Business,Subject of Investigation
5896674,CARLINE MANAGEMENT CO INC,"7262 HWY 75
PO BOX 1360
GONZALES, Louisiana 70707
UNITED STATES",Primary Place of Business,Other
5901098,FLORIDA DEPT. OF TRANSPORTATION,"3400 W. COMMERCIAL BLVD.
FT. LAUDERDALE, Florida 33309
UNITED STATES",Primary Place of Business,Other
5901098,SECTOR MIAMI,"100 MacArthur Causeway
Miami Beach, Florida 33139
UNITED STATES",Alternate,Other
5901586,"COMPASS MARINE PROPULSION, INC","200 OPELOUSAS AVE
NEW ORLEANS, Louisiana 70114
UNITED STATES",Primary Place of Business,Subject of Investigation
5901586,PCS PHOSPHATE,"AURORA DIVISION          
P.O. BOX 48
AURORA, North Carolina 27806
UNITED STATES",Primary Place of Business,Subject of Investigation
5901586,U.S. ARMY CORPS OF ENGINEERS,"803 FRONT STREET
NORFOLK, Virginia 23510-1097
UNITED STATES",Primary Place of Business,Other
5925068,AMERICAN RIVER TRANSPORTATION CO,"4528 S BROADWAY 
 PO BOX 2889
ST LOUIS, Missouri 63111
UNITED STATES",Primary Place of Business,Subject of Investigation
5925766,INGRAM BARGE COMPANY,"4400 HARDING ROAD
Nashville, Tennessee 37205
UNITED STATES",Primary Place of Business,Subject of Investigation
5925827,VANE LINE BUNKERING,"3950 Burtons Point Road
Portsmouth, Virginia 23704
UNITED STATES",Mailing,Other
5941046,INGRAM BARGE COMPANY,"1000 S. 3rd ST.
PADUCAH, Kentucky 42002
UNITED STATES",Primary Place of Business,Subject of Investigation
5944824,LEBEOUF BROS TOWING LLC,"124 DRY DOCK ROAD (BOURG)
PO BOX 9036
HOUMA, Louisiana 70361
UNITED STATES",Primary Place of Business,Other
5949646,BUDWINE & ASSOCIATES,"BUDWINE & ASSOCIATES     
613 LONGVIEW DRIVE
DESTREHAN, Louisiana 70047
UNITED STATES",Primary Place of Business,Other
5949646,OKIE MOORE DIVING & SALVAGE CO,"1501 N 2ND ST
ST. CHARLES, Missouri 63301
UNITED STATES",Primary Place of Business,Other
5962281,"Inland Marine Service, Inc.","1700 Petersburg Road
Hebron, Kentucky 41048
UNITED STATES",Primary Place of Business,Other
5966574,MARQUETTE TRANSPORTATION COMPANY GULF INLAND LLC,"5525 Mounes Street
Harahan, Louisiana 70123
UNITED STATES",Primary,Subject of Investigation
5967725,"Inland Marine Service, Inc.","1700 Petersburg Road
Hebron, Kentucky 41048
UNITED STATES",Primary Place of Business,Subject of Investigation
5983258,"KIRBY INLAND MARINE, LP","16402 1/2 DEZAVALA RD
CHANNELVIEW, Texas 77530
UNITED STATES",COI,Subject of Investigation
5989381,CRESCENT TOWING & SALVAGE CO INC,"118 N ROYAL ST STE 1100 
PO BOX 1566
MOBILE, Alabama 36633
UNITED STATES",Primary Place of Business,Other
5989381,CSX TRANSPORTATION,"P. O. BOX 1030
MOBILE, Alabama 36633
UNITED STATES",Primary Place of Business,Other
5992674,BOSTON DUCK TOURS L.P.,"4 COPLEY PLACE    
SUITE 4155
BOSTON, Massachusetts 02116
UNITED STATES",Primary,Other
6000109,"Inland Marine Service, Inc.","1700 Petersburg Road
Hebron, Kentucky 41048
UNITED STATES",Primary Place of Business,Subject of Investigation
6002364,ANDRIE LEASING LLC,"561 EAST WESTERN AVENUE
PO BOX 1548
Muskegon, Michigan 49443-1548
UNITED STATES",Primary Place of Business,Other
6004642,AMERICAN COMMERCIAL BARGE LINE COMPANY,"P.O. BOX 610             
1701 EAST MARKET ST.
JEFFERSONVILLE, Indiana 47131-0610
UNITED STATES",Primary Place of Business,Other
6004642,MAGNOLIA MARINE TRANSPORT COMPANY,"697 HAINING ROAD
VICKSBURG, Mississippi 39183
UNITED STATES",COI,Other
6006287,MARQUETTE Transportation,,,Subject of Investigation
6009555,MARQUETTE TRANSPORTATION COMPANY  INC,"150 BALLARD CIRCLE
Paducah, Kentucky 42001
UNITED STATES",Primary Place of Business,Subject of Investigation
6016615,CROUNSE CORPORATION,"400 MARINE WAY
PADUCAH, Kentucky 42003
UNITED STATES",Primary Place of Business,Other
6016615,CROUNSE CORPORATION,"400 MARINE WAY
PADUCAH, Kentucky 42003
UNITED STATES",Primary Place of Business,Other
6016615,CROUNSE CORPORATION,"400 MARINE WAY
PADUCAH, Kentucky 42003
UNITED STATES",Primary Place of Business,Other
6016615,CROUNSE CORPORATION,"400 MARINE WAY
PADUCAH, Kentucky 42003
UNITED STATES",Primary Place of Business,Other
6016615,"SHAMBLIN STONE, INC","70 DUNBAR AVE            
PO BOX 510
DUNBAR, West Virginia 25064
UNITED STATES",Primary Place of Business,Subject of Investigation
6016615,"SHAMBLIN STONE, INC","70 DUNBAR AVE            
PO BOX 510
DUNBAR, West Virginia 25064
UNITED STATES",Primary Place of Business,Subject of Investigation
6016615,"SHAMBLIN STONE, INC","70 DUNBAR AVE            
PO BOX 510
DUNBAR, West Virginia 25064
UNITED STATES",Primary Place of Business,Subject of Investigation
6026399,FLORIDA MARINE TRANSPORTERS INC,"2360 Fifth Street
Mandeville, Louisiana 70471
UNITED STATES",Primary,Other
6027914,MARQUETTE TRANSPORTATION COMPANY GULF INLAND LLC,"5525 MOUNES ST
JEFFERSON, Louisiana 70123
UNITED STATES",Primary Place of Business,Other
6030174,CRESCENT ENERGY CO.,"203 VIVIAN DRIVE
LAFAYETTE, Louisiana 70508
UNITED STATES",Primary Place of Business,Other
6030174,CROSBY DREDGING LLC,"17771 HIGHWAY 3235
GALLIANO, Louisiana 70354
UNITED STATES",Primary Place of Business,Other
6030174,"CROSBY TUGS, LLC","17771 HIGHWAY 3235
GALLIANO, Louisiana 70354
UNITED STATES",Primary Place of Business,Other
6030174,JC MARINE LLC,"PO Box 1524
8651 East Avenue
Galliano, Louisiana 70345
UNITED STATES",Mailing,Other
6030174,MCDONOUGH MARINE SERVICE,"3500 N CAUSEWAY BLVD - SUITE 900
METAIRIE, Louisiana 70002
UNITED STATES",Primary,Other
6030174,Qubed LLC,"PO Box 430
Abbeville, Louisiana 70511
UNITED STATES",Work,Witness
6030174,U.S. DEPARTMENT OF TRANSPORTATION,"MARITME ADMINISTRATION   
HALE BOGGS FEDERAL BLDG  
501 MAGAZINE ST.         
NEW ORLEANS, Louisiana 70130-3394
UNITED STATES",Primary Place of Business,Other
6030599,BRAYMAN CONSTRUCTION CORPORATION,"1000 JOHN ROEBLING WAY
Saxonburg, Pennsylvania 16056
UNITED STATES",Primary Place of Business,Subject of Investigation
6031536,ATLANTIC GULF TOWING LLC,"110 NORTH CENTERVILLE TURNPIKE
Chesapeake, Virginia 23320
UNITED STATES",Primary Place of Business,Other
6031536,NORFOLK DREDGING COMPANY,"110 NORTH CENTERVILLE TURNPIKE
PO BOX 1706
CHESAPEAKE, Virginia 23327
UNITED STATES",Primary Place of Business,Other
6031536,VIRGINIA DEPARTMENT OF TRANSPORTATION,"10082 HATTON FERRY RD
SCOTTSVILLE, Virginia 24590
UNITED STATES",Primary,Other
6037970,SEABRIDGE INC,"1026 CABRAS HWY, SUITE 114
PITI, Guam 96915
UNITED STATES",Primary Place of Business,Other
6049006,NORFOLK TUG COMPANY,"508A EAST INDIAN RIVER ROAD
NORFOLK, Virginia 23523
UNITED STATES",Primary Place of Business,Subject of Investigation
6049319,SIGNET MARITIME CORPORATION,"1330 POST OAK BLVD STE 2150
HOUSTON, Texas 77056-3059
UNITED STATES",Primary Place of Business,Subject of Investigation
6050430,Moran Towing Corp,"50 Locust Ave Ste 10
New Canaan, Connecticut 06840
UNITED STATES",Primary Place of Business,Subject of Investigation
6051693,MIDDLE RIVER MARINE LLC,"19001 OLD LAGRANGE ROAD, SUITE 300
MOKENA, Illinois 60448
UNITED STATES",Primary Place of Business,Other
6054410,DNV GL,"P.O. Box 300, 1322
Hovik
NORWAY",Mailing,Subject of Investigation
6054410,"MS. ""Paul Russ"" Schiffahrtgesellschaft mbH & Co.KG","Alsterufer 10,
Hamburg 20354
GERMANY",Primary,Subject of Investigation
6054773,INTERCRUISES Shoreside & Port Services,"2550 Eisenhower Blvd., Suite 2
Fort Lauderdale, Florida 33316
UNITED STATES",Primary Place of Business,Other
6054773,VIKING OCEAN CRUISES SHIP LTD,"Clarendon House - 2 Church Street
Hamilton HM 11
Bermuda
BERMUDA",Primary,Other
6054773,WILHELMSEN SHIP MANAGEMENT (NORWAY) AS,"STRANDVEIEN 20

LYSAKER NO-1324
NORWAY",Primary,Other
6055987,LIND MARINE LLC,"300 EAST ""D"" ST
PETALUMA, California 94952
UNITED STATES",Primary Place of Business,Other
6066421,CROUNSE CORPORATION,"400 MARINE WAY
PO BOX 360
PADUCAH, Kentucky 42002
UNITED STATES",Primary Place of Business,Other
6069344,"SIGNET MARITIME SERVICES, INC.","1330 POST OAK BLVD.
HOUSTON, Texas 77056
UNITED STATES",Primary Place of Business,Subject of Investigation
6069779,HIGGINS MARINE CONSTRUCTION INC,"100 OAK COURT
EAST MARION, New York 11939
UNITED STATES",Primary Place of Business,Subject of Investigation
6077260,BOLIVAR BARGE CLEANING SERVICE LLC,"3813 FM 646 N
PO BOX 1315
SANTA FE, Texas 77510-1315
UNITED STATES",Primary Place of Business,Witness
6077736,BOSTON TOWING & TRANSP CO LP,"404 Border St.
EAST BOSTON, Massachusetts 02128
UNITED STATES",Primary Place of Business,Subject of Investigation
6077736,REINAUER TRANSPORTATION COMPANIES LLC,"1983 RICHMOND TERRACE
STATEN ISLAND, New York 10302
UNITED STATES",Alternate,Subject of Investigation
6077943,AMERICAN COMMERCIAL BARGE LINE COMPANY,"P.O. BOX 610             
1701 EAST MARKET ST.
JEFFERSONVILLE, Indiana 47131-0610
UNITED STATES",Primary Place of Business,Other
6081750,Seaquest Oriental PTE LTD,"315 Outram Road
#04-06 Tan Boon
Liat Building
Singapore 169074
SINGAPORE",Primary,Subject of Investigation
6082226,CSX RAILROAD,"750 Clark Ave
Cleveland, Ohio
UNITED STATES",Work,Other
6082226,ILLINOIS MARINE TOWING INC,"23213 S YOUNGS ROAD
CHANNAHON, Illinois 60410
UNITED STATES",Primary Place of Business,Other
6087210,CROUNSE,"200 Commerce ST
Maysville, Kentucky 41056
UNITED STATES",Mailing,Other
6089079,B N BARROIS & SONS LLC,"125 BAYOU ROAD
Belle Chasse, Louisiana 70037
UNITED STATES",Primary Place of Business,Other
6089179,LA DOT LAFOURCHE PARISH,"STATE BRIDGES
HOUMA, Louisiana 70360
UNITED STATES",Primary Place of Business,Other
6089757,HOBO SEAFOOD INCORPORATED,"275 LANDING ROAD
PO BOX 306
SWANQUARTER, North Carolina 27885
UNITED STATES",Primary Place of Business,Other
6092123,ILLINOIS MARINE TOWING INC,"23213 S YOUNGS ROAD
CHANNAHON, Illinois 60410
UNITED STATES",Primary Place of Business,Subject of Investigation
6092315,LLOYD'S REGISTER,"Lloyd's Register North America, Inc
1330 Enclave Pkwy, Suite 200
Housto, Texas 77077
UNITED STATES",Mailing,Other
6095556,"KIRBY INLAND MARINE, LP.","P.O. Box 1745
Houston, Texas 77251
UNITED STATES",Mailing,Subject of Investigation
6100398,NANA MARINE INC.,"Banco General Tower 15th Floor
Aquilino de la Guardia St
Marbella Panama
Marbella
PANAMA",Primary,Other
6100398,"TEMM MARITIME CO., LTD.","BOEKI BUILDING 810 123-1, HIGASHIMACHI, CHUO-KU
Chuo-ku, KOBE 650-0031
JAPAN",Primary,Other
6101936,CONRAIL,"CSX NORFOLK SOUTHERN
MOUNT LAUREL CORPORATE CENTER
1000 HOWARD BOULEVARD - ROOM 400
MOUNT LAUREL, New Jersey 08054-2355
UNITED STATES",Work,Other
6104107,Pine Bluff Materials,"1030 Visco Drive
Nashville, Tennessee 37210
UNITED STATES",Primary,Subject of Investigation
6105249,LLOYD'S REGISTER OF SHIPPING,"71 Fenchurch Street
London EC 3M 4 BS
UNITED KINGDOM",Primary Place of Business,Other
6105249,OUHUA SHIPYARD,"1
Zhousan
CHINA",Primary,Other
6108049,INTRACOASTAL MARINE INC,"120 HAMPTON ROAD
PO BOX 126
COINJOCK, North Carolina 27923
UNITED STATES",Primary Place of Business,Other
6108049,MID-ATLANTIC BARGE SERVICE LLC,"433 PLAZA REAL, SUITE 275
BOCA RATON, Florida 33432
UNITED STATES",Primary Place of Business,Other
6108369,AMERICAN RIVER TRANSPORTATION CO,"4528 S BROADWAY 
 PO BOX 2889
ST LOUIS, Missouri 63111
UNITED STATES",Primary Place of Business,Subject of Investigation
6108677,INGRAM BARGE COMPANY,"#1 Davis Street Ferry Road East
Carondelet, Illinois 62240
UNITED STATES",Primary,Other
6110096,INGRAM BARGE COMPANY,"PO BOX 2756
PADUCAH, Kentucky 42002
UNITED STATES",Mailing,Other
6110147,Marquette Transportation,"5525 Mounes Street
Harahan, Louisiana 70123
UNITED STATES",Work,Subject of Investigation
6110147,SUNTRUST EQUIPMENT FINANCE & LEASING CORP,"3333 Peachtree Road NE
ATLANTA, Georgia 30326
UNITED STATES",Primary Place of Business,Subject of Investigation
6115109,EXCELL MARINE CORPORATION,"6521 River Rd.
P.O. Box 33049
Cincinnati, Ohio 45233
UNITED STATES",Primary,Other
6115388,NORFOLK DREDGING COMPANY,"110 N CENTERVILLE TURNPIKE
CHESAPEAKE, Virginia 23320
UNITED STATES",Primary Place of Business,Subject of Investigation
6125163,NIPPON KAIJI KYOKAI,"4-7, Kioi-cho, Chiyoda-ku
TOKYO 102-8567
JAPAN",Primary,Other
6134801,CARDINAL MARINE LIMITED LIABILITY COMPANY,"233 CONOVER LANE (RED BANK)
PO BOX 311
RUMSON, New Jersey 07760
UNITED STATES",Primary Place of Business,Other
6134801,CASHMAN DREDGING INTERNATIONAL LLC,"555 SOUTH STREET
QUINCY, Massachusetts 02169
UNITED STATES",Primary Place of Business,Other
6134801,STERLING EQUIPMENT INC,"555 SOUTH STREET
QUINCY, Massachusetts 02169
UNITED STATES",Primary Place of Business,Other
6136112,"KIRBY INLAND MARINE, LP","16402 1/2 DEZAVALA
CHANNELVIEW, Texas 77530
UNITED STATES",Primary,Other
6137010,J & L DOCK,"J & L DOCK               
FOOT OF SANGER ST.
PEORIA, Illinois 61650
UNITED STATES",Primary Place of Business,Subject of Investigation
6137147,MAGNOLIA MARINE TRANSPORT COMPANY,"2829 LAKELAND DRIVE, SUITE 2000
PO BOX 1639
JACKSON, Mississippi 39215-1308
UNITED STATES",Primary Place of Business,Other
6139449,NORFOLK TUG COMPANY,"508A EAST INDIAN RIVER ROAD
NORFOLK, Virginia 23523
UNITED STATES",Primary Place of Business,Witness
6141577,WESTERN RIVERS MANAGEMENT COMPANY,"P.O. BOX 11
ASH FLAT, Arkansas 72513
UNITED STATES",Primary Place of Business,Other
6142476,HUNTER MARINE TRANSPORT INC,"3501 STARLITE DRIVE
P.O. BOX 3490
PADUCAH, Kentucky 42002
UNITED STATES",Primary Place of Business,Other
6143112,WESTERN RIVERS BOAT MANAGEMENT INC,"(2308 SOUTH 4TH STREET)
PO BOX 300
PADUCAH, Kentucky 42002-0300
UNITED STATES",Primary Place of Business,Subject of Investigation
6143714,SOUTHERN TOWING COMPANY,"1874 THOMAS ROAD
MEMPHIS, Tennessee 38134
UNITED STATES",Primary Place of Business,Other
6146344,DET NORSKE VERITAS,"90 Kifisias Ave, Marousi
Athens
GREECE",Primary,Other
6146344,Seaspan Ship Management Ltd.,"2600-200 Granville Street
Suite 2600
Vancouver, British Columbia V6C 1S4
CANADA",Primary,Subject of Investigation
6150372,HIGMAN BARGE LINES INC,"1980 POST OAK BLVD STE 1101
HOUSTON, Texas 77056
UNITED STATES",Primary Place of Business,Other
6150473,AMERICAN RIVER TRANSPORTATION CO,"4528 SOUTH BROADWAY
PO BOX 2889
SAINT LOUIS, Missouri 63111
UNITED STATES",Primary Place of Business,Subject of Investigation
6154458,"Blessy Marine Services, Inc.","1515 River Oaks Road East
Harahan, Louisiana 70123
UNITED STATES",Work,Subject of Investigation
6154458,D.R.S.,"546 FRANKLIN AVE
MASASAPEQUA, New York 11758
UNITED STATES",Primary,Other
6156451,"K LINE AMERICAN, INC.","221 MAIN ST. 16TH FLOOR
SAN FRANCISCO, California 94105-9066
UNITED STATES",Primary Place of Business,Other
6156451,OSAKA ASAHI KAIUN CO. LTD.,"2-33 NAMIYOKE 6-CHOME   
MINATO-KU
OSAKA
JAPAN",Primary Place of Business,Other
6161155,MARQUETTE TRANSPORTATION COMPANY INC,"150 BALLARD CIRCLE
Paducah, Kentucky 42001
UNITED STATES",Primary Place of Business,Other
6162796,MORAN TOWING CORPORATION,"50 LOCUST AVENUE
NEW CANAAN, Connecticut 06840
UNITED STATES",Primary Place of Business,Subject of Investigation
6166228,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Subject of Investigation
6167437,VDOT,"VDOT                     
SUFFOLK DISTRICT         
1700 NORTH MAIN STREET   
SUFFOLK, Virginia 23434
UNITED STATES",Primary Place of Business,Other
6167437,VULCAN MATERIALS COMPANY RICHMOND QUARRY,"1500 GOODES ST.
Richmond, Virginia 23224
UNITED STATES",Mailing,Subject of Investigation
6167468,CITY OF CHESAPEAKE,"P.O. BOX 15225
CHESAPEAKE, Virginia 23320-0225
UNITED STATES",Primary Place of Business,Other
6167468,INTRACOASTAL MARINE INC.,"500 BARNES RD.
CHESAPEAKE, Virginia 23324
UNITED STATES",Primary Place of Business,Subject of Investigation
6170474,INGRAM TRANSPORTATION CO.,"P. O. BOX 23049
NASHVILLE, Tennessee 37219
UNITED STATES",Primary Place of Business,Subject of Investigation
6171242,TERRAL RIVERSERVICE INC,"10100 HWY 65 SOUTH
LAKE PROVIDENCE, Louisiana 71254
UNITED STATES",Primary Place of Business,Subject of Investigation
6171242,UNION PACIFIC RAILROAD,"1416 DODGE STREET
OMAHA, Nebraska 68179
UNITED STATES",Primary Place of Business,Subject of Investigation
6200007,WANDA GAIL II LLC,"561 ISLAND RD
PO BOX 533
HARKERS ISLAND, North Carolina 28531
UNITED STATES",Primary Place of Business,Other
6200968,TRAWLER DIANE MARIE INC,"4683 Hwy 345 
PO BOX 369
Wanchese, North Carolina 27981
UNITED STATES",Primary,Subject of Investigation
6200968,WANCHESE FISH COMPANY,"48 WATER STREET
HAMPTON, Virginia 23663
UNITED STATES",Primary Place of Business,Subject of Investigation
6207048,HANSA HEAVY LIFT GMBH,"Oberbaumbrucke 1
Hamburg 20457
GERMANY",Primary Place of Business,Subject of Investigation
6219207,COLORADO BREEZE LLC,"2311 S CASINO DR A-3
PO BOX 29279
Laughlin, Nevada 89028
UNITED STATES",Primary Place of Business,Subject of Investigation
6219207,London Bridge Jet Boat Tours,"1650 S. Casino Drive
Laughlin, Nevada 89029
UNITED STATES",Primary Place of Business,Subject of Investigation
6219207,Mohave County Sheriff,"9880 Vanderslice Road
 Mohave Valley, Arizona 86440
UNITED STATES",Primary,Other
6219207,San Bernardino County Sheriff,"655 East Third Street
San Bernardino, California 92415-0061
UNITED STATES",Primary,Other
6219281,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Other
6220219,INTRACOASTAL MARINE INC,"500 Barnes Road
Chesapeake, Virginia 23324
UNITED STATES",Primary,Other
6220255,"OSAGE MARINE SERVICE, INC","P.O. BOX 290
BLUFFS, Illinois 62621
UNITED STATES",Work,Other
6228608,MERCURY SKYLINE YACHT CHARTERS INC,"1242 W NORTHWEST HWY
PALATINE, Illinois 60067
UNITED STATES",Primary Place of Business,Other
6228812,EXCELL MARINE CORPORATION,"6521 RIVER ROAD (CINCINNATI)
ATTN:  RUSS PAINTER
PO BOX 534
SOUTH POINT, Ohio 45680
UNITED STATES",Primary Place of Business,Other
6230633,"BLESSEY ENTERPRISES, INC","1515 RIVER OAKS ROAD EAST
HARAHAN, Louisiana 70123
UNITED STATES",COI,Subject of Investigation
6234595,STERLING EQUIPMENT INC,"555 SOUTH STREET
QUINCY, Massachusetts 02169
UNITED STATES",Primary Place of Business,Other
6234611,EXCELL MARINE CORPORATION,"6521 RIVER ROAD (CINCINNATI)
ATTN:  RUSS PAINTER
PO BOX 534
SOUTH POINT, Ohio 45680
UNITED STATES",Primary Place of Business,Subject of Investigation
6234611,NATIONWIDE MEDICAL REVIEW,"7160 Graham Road
Indianapolis, Indiana 46250
UNITED STATES",Primary,Other
6245780,Army Corps of Engineers,,,Witness
6245780,STEVENS TOWING COMPANY INC,"4170 HIGHWAY 165
YONGES ISLAND, South Carolina 29449
UNITED STATES",Primary Place of Business,Subject of Investigation
6247244,MCALLISTER TOWING OF BALTIMORE INC,"1201 Wallace Street
Baltimore, Maryland 21230
UNITED STATES",Mailing,Subject of Investigation
6249678,MOBRO MARINE INC,"606 LEONARD C TAYLOR PARKWAY
PO BOX 986
GREEN COVE SPRINGS, Florida 32043
UNITED STATES",Primary Place of Business,Other
6256097,MARQUETTE TRANSPORTATION COMPANY LLC,"2308 S 4TH STREET        
PO BOX 1456
PADUCAH, Kentucky 42002-1456
UNITED STATES",Home/Primary Residence,Other
6256097,"Quest Diagnostics (LabOne, Inc. d/b/a Quest Diagnostics)","10101 Renner Blvd
Lenexa, Kansas 66219
UNITED STATES",Primary,Other
6262814,CHEM CARRIERS TOWING LLC,"1237 HIGHWAY 75
SUNSHINE, Louisiana 70780
UNITED STATES",Primary Place of Business,Other
6266545,WEEKS MARINE INC,"4 COMMERCE DRIVE
CRANFORD, New Jersey 07016
UNITED STATES",Primary Place of Business,Other
6271064,GULF OCEANIC MARINE CONTRACTORS INC,"4039 HWY 24
BOURG, Louisiana 70343-0099
UNITED STATES",Primary Place of Business,Witness
6277168,MARQUETTE TRANSPORTATION COMPANY INC,"150 BALLARD CIRCLE
Paducah, Kentucky 42001
UNITED STATES",Primary Place of Business,Other
6279293,DABUN INC,"555 NORTH EAST 15TH ST STE 2D
MIAMI, Florida 33132
UNITED STATES",Primary Place of Business,Other
